Date,Rainfall,Groundwater,Min_Temp,Max_Temp
19/06/2023,142.00,-7.158722222222224,26.0,34.0
20/06/2023,27.00,-7.0043333333333315,26.0,34.0
20/06/2023,27.00,-7.0043333333333315,26.0,34.0
21/06/2023,2.40,-6.8870555555555555,27.0,34.0
21/06/2023,2.40,-6.8870555555555555,27.0,34.0
22/06/2023,26.00,-6.899777777777778,28.0,34.0
22/06/2023,26.00,-6.899777777777778,28.0,34.0
23/06/2023,0.20,-6.834055555555557,28.0,35.0
23/06/2023,0.20,-6.834055555555557,28.0,35.0
24/06/2023,0.00,-6.800166666666667,28.0,34.0
24/06/2023,0.00,-6.800166666666667,28.0,34.0
25/06/2023,0.00,-6.852055555555555,29.0,34.0
26/06/2023,0.00,-6.793500000000001,29.0,35.0
27/06/2023,0.00,-6.747444444444444,28.0,36.0
28/06/2023,0.00,-6.769444444444444,27.0,36.0
28/06/2023,0.00,-6.769444444444444,27.0,36.0
29/06/2023,0.00,-6.804722222222222,29.0,36.0
29/06/2023,0.00,-6.804722222222222,29.0,36.0
30/06/2023,0.00,-6.788222222222221,28.0,34.0
30/06/2023,0.00,-6.788222222222221,28.0,34.0
01/07/2023,0.00,-6.8145,28.0,34.0
01/07/2023,0.00,-6.8145,28.0,34.0
02/07/2023,2.60,-6.800000000000001,26.0,32.0
02/07/2023,2.60,-6.800000000000001,26.0,32.0
03/07/2023,2.00,-6.801111111111112,25.0,29.0
03/07/2023,2.00,-6.801111111111112,25.0,29.0
04/07/2023,0.00,-6.820611111111112,26.0,30.0
04/07/2023,0.00,-6.820611111111112,26.0,30.0
05/07/2023,0.00,-6.849166666666668,27.0,32.0
05/07/2023,0.00,-6.849166666666668,27.0,32.0
06/07/2023,0.00,-6.877055555555555,27.0,33.0
06/07/2023,0.00,-6.877055555555555,27.0,33.0
07/07/2023,0.00,-6.9511111111111115,27.0,34.0
07/07/2023,0.00,-6.9511111111111115,27.0,34.0
08/07/2023,0.00,-6.9943888888888885,28.0,33.0
08/07/2023,0.00,-6.9943888888888885,28.0,33.0
09/07/2023,12.60,-7.015222222222222,29.0,35.0
09/07/2023,12.60,-7.015222222222222,29.0,35.0
10/07/2023,0.60,-6.960222222222223,28.0,33.0
10/07/2023,0.60,-6.960222222222223,28.0,33.0
11/07/2023,0.20,-6.956777777777778,25.0,30.0
11/07/2023,0.20,-6.956777777777778,25.0,30.0
12/07/2023,0.20,-6.936833333333333,25.0,31.0
12/07/2023,0.20,-6.936833333333333,25.0,31.0
13/07/2023,17.20,-6.977777777777779,28.0,35.0
13/07/2023,17.20,-6.977777777777779,28.0,35.0
14/07/2023,0.20,-6.950833333333334,28.0,35.0
14/07/2023,0.20,-6.950833333333334,28.0,35.0
15/07/2023,0.20,-7.02138888888889,28.0,36.0
15/07/2023,0.20,-7.02138888888889,28.0,36.0
16/07/2023,0.00,-7.005833333333333,29.0,36.0
16/07/2023,0.00,-7.005833333333333,29.0,36.0
17/07/2023,0.00,-7.0452777777777795,28.0,36.0
17/07/2023,0.00,-7.0452777777777795,28.0,36.0
18/07/2023,0.20,-7.038166666666665,29.0,36.0
18/07/2023,0.20,-7.038166666666665,29.0,36.0
19/07/2023,0.00,-7.012,29.0,37.0
19/07/2023,0.00,-7.012,29.0,37.0
20/07/2023,0.00,-7.068722222222224,28.0,36.0
20/07/2023,0.00,-7.068722222222224,28.0,36.0
21/07/2023,0.00,-7.078666666666668,29.0,37.0
21/07/2023,0.00,-7.078666666666668,29.0,37.0
22/07/2023,5.00,-7.148666666666666,28.0,35.0
23/07/2023,0.80,-7.0619444444444435,27.0,33.0
24/07/2023,23.40,-7.035722222222222,27.0,32.0
25/07/2023,2.40,-7.006777777777777,25.0,28.0
26/07/2023,0.20,-7.0473333333333334,25.0,29.0
27/07/2023,0.00,-7.100333333333334,27.0,33.0
28/07/2023,0.00,-7.109,27.0,36.0
29/07/2023,0.00,-7.124388888888889,27.0,37.0
30/07/2023,0.00,-7.187111111111111,28.0,36.0
31/07/2023,0.00,-7.122444444444444,29.0,36.0
01/08/2023,0.00,-7.184888888888889,29.0,36.0
02/08/2023,0.00,-7.445555555555554,28.0,36.0
03/08/2023,0.00,-7.461722222222223,28.0,38.0
04/08/2023,0.00,-7.588333333333332,28.0,36.0
05/08/2023,0.00,-7.458277777777779,28.0,35.0
06/08/2023,0.20,-8.80188888888889,29.0,35.0
07/08/2023,0.00,-7.389333333333332,29.0,35.0
08/08/2023,0.00,-7.319833333333333,29.0,35.0
09/08/2023,0.00,-7.347055555555556,29.0,34.0
10/08/2023,16.20,-7.380555555555556,27.0,34.0
11/08/2023,0.00,-7.372777777777778,25.0,33.0
12/08/2023,13.00,-7.355722222222222,26.0,35.0
13/08/2023,4.20,-7.393166666666667,27.0,34.0
14/08/2023,79.60,-7.104611111111111,27.0,34.0
15/08/2023,0.60,-7.040944444444445,27.0,34.0
16/08/2023,0.00,-7.14972222222222,27.0,34.0
17/08/2023,36.80,-7.023222222222222,27.0,34.0
18/08/2023,5.20,-6.927944444444444,28.0,34.0
19/08/2023,1.80,-6.890111111111112,29.0,36.0
20/08/2023,0.20,-6.899222222222223,28.0,34.0
21/08/2023,0.00,-6.856333333333333,28.0,34.0
22/08/2023,0.00,-6.880333333333334,28.0,34.0
23/08/2023,1.20,-6.7734999999999985,27.0,34.0
24/08/2023,23.20,-6.713499999999999,28.0,34.0
25/08/2023,0.00,-6.6690555555555555,28.0,33.0
26/08/2023,0.20,-6.758611111111112,27.0,31.0
27/08/2023,18.80,-6.658888888888889,26.0,32.0
28/08/2023,0.20,-6.712444444444444,28.0,35.0
29/08/2023,29.60,-6.651833333333333,26.0,34.0
30/08/2023,0.20,-6.595055555555555,27.0,33.0
31/08/2023,0.20,-6.4785,26.0,34.0
01/09/2023,0.00,-6.46188888888889,26.0,34.0
02/09/2023,0.00,-6.5281666666666665,26.0,35.0
03/09/2023,20.20,-6.405833333333334,26.0,33.0
04/09/2023,0.60,-6.4975555555555555,26.0,30.0
05/09/2023,0.00,-6.395722222222223,27.0,30.0
06/09/2023,0.00,-6.410722222222223,27.0,33.0
07/09/2023,47.00,-6.453777777777777,27.0,33.0
08/09/2023,0.00,-6.409333333333334,27.0,35.0
09/09/2023,0.00,-6.300111111111111,28.0,35.0
10/09/2023,0.20,-6.296444444444445,28.0,34.0
11/09/2023,0.20,-6.3342777777777775,28.0,30.0
12/09/2023,0.00,-6.327055555555555,27.0,35.0
13/09/2023,1.40,-6.407388888888889,28.0,34.0
14/09/2023,1.60,-6.345055555555554,27.0,35.0
15/09/2023,0.00,-6.300111111111111,28.0,35.0
16/09/2023,47.00,-6.349777777777778,28.0,35.0
16/09/2023,47.00,-6.349777777777778,28.0,35.0
17/09/2023,4.80,-6.135777777777778,26.0,33.0
17/09/2023,4.80,-6.135777777777778,26.0,33.0
18/09/2023,3.40,-6.110833333333334,26.0,34.0
18/09/2023,3.40,-6.110833333333334,26.0,34.0
19/09/2023,1.80,-6.103999999999998,25.0,34.0
20/09/2023,0.00,-6.081333333333332,28.0,34.0
21/09/2023,17.80,-6.109111111111111,27.0,33.0
22/09/2023,0.00,-6.087444444444444,25.0,33.0
23/09/2023,6.60,-6.090611111111112,25.0,34.0
24/09/2023,2.40,-6.065777777777778,24.0,32.0
25/09/2023,3.00,-6.18838888888889,27.0,31.0
26/09/2023,3.20,-6.155166666666667,27.0,33.0
27/09/2023,21.60,-6.174166666666666,27.0,34.0
28/09/2023,0.20,-6.095277777777778,26.0,34.0
29/09/2023,36.20,-6.021444444444444,27.0,34.0
30/09/2023,0.20,-6.043166666666667,27.0,32.0
01/10/2023,,-5.9496111111111105,27.0,32.0
02/10/2023,,-6.047444444444444,27.0,34.0
03/10/2023,,-6.0455000000000005,27.0,33.0
04/10/2023,,-6.074611111111112,26.0,35.0
05/10/2023,,-6.061388888888889,27.0,34.0
06/10/2023,,-6.047555555555556,28.0,33.0
07/10/2023,,-6.064611111111112,26.0,32.0
08/10/2023,,-6.027222222222222,27.0,32.0
09/10/2023,,-6.065111111111111,24.0,31.0
10/10/2023,,-6.072055555555557,27.0,31.0
11/10/2023,,-6.122666666666667,27.0,32.0
12/10/2023,,-6.264055555555556,26.0,31.0
13/10/2023,,-6.173388888888889,26.0,30.0
14/10/2023,,-6.234111111111111,25.0,31.0
15/10/2023,,-6.199277777777778,26.0,31.0
16/10/2023,,-6.186944444444445,27.0,30.0
17/10/2023,,-6.2589444444444435,27.0,31.0
18/10/2023,,-6.231055555555555,26.0,31.0
19/10/2023,0.00,-6.293777777777776,26.0,31.0
20/10/2023,0.00,-6.313777777777779,26.0,31.0
21/10/2023,1.80,-6.213055555555556,26.0,31.0
22/10/2023,0.00,-6.222333333333334,26.0,31.0
23/10/2023,0.20,-6.2416111111111094,26.0,32.0
24/10/2023,0.00,-6.291666666666668,24.0,31.0
25/10/2023,0.00,-6.232499999999999,24.0,31.0
26/10/2023,0.00,-6.247055555555558,25.0,31.0
27/10/2023,0.00,-6.309888888888889,25.0,30.0
28/10/2023,2.60,-6.326666666666667,26.0,30.0
29/10/2023,2.00,-6.372166666666668,26.0,30.0
30/10/2023,29.20,-6.205388888888889,27.0,31.0
31/10/2023,2.40,-6.2125,27.0,31.0
01/11/2023,6.00,-6.214277777777777,25.0,31.0
02/11/2023,1.80,-6.161777777777777,26.0,30.0
03/11/2023,14.60,-6.145333333333334,26.0,30.0
04/11/2023,26.80,-6.056555555555556,26.0,30.0
05/11/2023,0.20,-6.033222222222222,25.0,30.0
06/11/2023,19.20,-6.068555555555554,25.0,29.0
07/11/2023,13.60,-6.0105,26.0,30.0
08/11/2023,4.60,-5.993277777777778,25.0,28.0
09/11/2023,24.40,-6.001777777777779,26.0,28.0
10/11/2023,2.20,-5.962166666666667,26.0,30.0
11/11/2023,0.00,-5.954888888888888,25.0,29.0
12/11/2023,0.00,-5.884055555555557,25.0,30.0
13/11/2023,10.20,-5.862555555555556,26.0,30.0
14/11/2023,73.60,-5.6724444444444435,23.0,25.0
15/11/2023,18.20,-5.4478333333333335,24.0,25.0
16/11/2023,0.00,-5.4512222222222215,24.0,31.0
17/11/2023,0.00,-5.471777777777777,25.0,30.0
18/11/2023,0.00,-5.505833333333333,25.0,30.0
19/11/2023,0.60,-5.508999999999999,25.0,29.0
20/11/2023,8.80,-5.4704444444444436,25.0,28.0
21/11/2023,47.40,-5.329833333333332,25.0,29.0
22/11/2023,33.40,-5.0953333333333335,25.0,28.0
23/11/2023,7.20,-5.049611111111109,25.0,29.0
24/11/2023,0.20,-5.051611111111111,25.0,29.0
25/11/2023,33.00,-4.935777777777776,25.0,28.0
26/11/2023,22.00,-4.7925,26.0,29.0
27/11/2023,26.00,-4.711944444444445,25.0,29.0
28/11/2023,3.80,-4.691666666666666,25.0,28.0
29/11/2023,104.00,-4.320833333333333,24.0,27.0
30/11/2023,47.00,-3.9869444444444446,24.0,25.0
01/12/2023,1.60,-3.967277777777778,24.0,29.0
02/12/2023,30.20,-3.9003333333333328,25.0,27.0
03/12/2023,88.80,-3.572222222222222,23.0,26.0
04/12/2023,317.40,-1.7816111111111113,23.0,25.0
05/12/2023,2.00,-2.245944444444445,23.0,31.0
06/12/2023,0.00,-2.6235555555555554,25.0,30.0
07/12/2023,0.00,-2.9056111111111114,26.0,30.0
08/12/2023,0.40,-3.0748333333333333,25.0,29.0
09/12/2023,0.20,-3.2522222222222217,25.0,29.0
10/12/2023,0.00,-3.3486666666666665,25.0,29.0
11/12/2023,0.00,-3.479944444444445,25.0,28.0
12/12/2023,0.00,-3.645,24.0,28.0
13/12/2023,0.00,-3.702888888888889,24.0,27.0
14/12/2023,0.00,-3.7660555555555555,24.0,28.0
15/12/2023,5.00,-3.805999999999999,25.0,26.0
16/12/2023,0.40,-3.9058888888888896,25.0,27.0
17/12/2023,0.00,-3.9777222222222224,24.0,27.0
18/12/2023,0.00,-3.9805,25.0,28.0
19/12/2023,0.00,-4.029333333333334,24.0,28.0
20/12/2023,0.00,-4.093222222222223,24.0,28.0
21/12/2023,0.00,-4.145055555555555,24.0,28.0
22/12/2023,0.00,-4.1855,23.0,27.0
23/12/2023,0.00,-4.269499999999999,22.0,26.0
24/12/2023,0.00,-4.2362222222222226,23.0,27.0
25/12/2023,0.00,-4.282166666666665,24.0,27.0
26/12/2023,0.00,-4.342444444444443,24.0,28.0
27/12/2023,0.00,-4.350722222222222,23.0,28.0
28/12/2023,0.00,-4.361999999999999,25.0,28.0
29/12/2023,0.00,-4.394722222222222,24.0,27.0
30/12/2023,0.00,-4.463944444444445,24.0,28.0
31/12/2023,0.00,-4.441333333333334,23.0,28.0
01/01/2024,0.00,-4.50911111111111,24.0,28.0
02/01/2024,0.00,-4.571277777777777,22.0,27.0
03/01/2024,0.00,-4.586222222222222,23.0,27.0
04/01/2024,4.80,-4.670777777777778,24.0,28.0
05/01/2024,0.60,-4.661166666666666,24.0,28.0
06/01/2024,0.60,-4.613111111111112,24.0,26.0
07/01/2024,3.60,-4.529944444444443,25.0,27.0
08/01/2024,9.80,-4.579111111111111,24.0,25.0
09/01/2024,0.20,-4.6034444444444444,25.0,28.0
10/01/2024,0.00,-4.606611111111111,25.0,28.0
11/01/2024,0.20,-4.625111111111112,24.0,28.0
12/01/2024,0.00,-4.625111111111112,24.0,28.0
13/01/2024,0.00,-4.7044999999999995,25.0,28.0
14/01/2024,0.20,-4.737888888888889,23.0,28.0
15/01/2024,0.00,-4.624388888888889,23.0,27.0
16/01/2024,0.00,-4.720388888888888,23.0,28.0
17/01/2024,0.20,-4.6611111111111105,23.0,27.0
18/01/2024,0.00,-4.715055555555557,22.0,28.0
19/01/2024,0.00,-4.724555555555556,23.0,29.0
20/01/2024,0.00,-4.801888888888888,24.0,29.0
21/01/2024,0.20,-4.786944444444445,24.0,29.0
22/01/2024,0.00,-4.89411111111111,24.0,29.0
23/01/2024,0.00,-4.899388888888889,24.0,28.0
24/01/2024,0.00,-4.9782777777777785,24.0,29.0
25/01/2024,0.20,-4.9896666666666665,24.0,29.0
26/01/2024,0.00,-5.0121111111111105,24.0,28.0
27/01/2024,0.20,-5.075666666666666,23.0,28.0
28/01/2024,0.40,-5.086166666666667,24.0,28.0
29/01/2024,0.00,-5.170111111111111,23.0,28.0
30/01/2024,0.00,-5.134611111111111,22.0,27.0
31/01/2024,0.20,-5.180055555555556,24.0,29.0
01/02/2024,0.00,-5.222,24.0,30.0
02/02/2024,0.00,-5.244499999999999,25.0,29.0
03/02/2024,0.00,-5.363166666666667,25.0,30.0
04/02/2024,0.00,-5.317222222222222,24.0,29.0
05/02/2024,0.00,-5.373222222222222,24.0,29.0
06/02/2024,0.00,-5.376055555555556,23.0,29.0
07/02/2024,0.00,-5.415888888888889,22.0,30.0
08/02/2024,0.00,-5.437722222222222,22.0,30.0
09/02/2024,0.00,-5.516833333333334,23.0,29.0
10/02/2024,0.00,-5.525000000000001,25.0,29.0
11/02/2024,0.00,-5.556,25.0,29.0
12/02/2024,0.00,-5.545277777777778,24.0,28.0
13/02/2024,0.00,-5.57111111111111,24.0,29.0
14/02/2024,0.00,-5.59822222222222,25.0,29.0
15/02/2024,0.00,-5.622277777777778,23.0,29.0
16/02/2024,0.00,-5.686499999999999,23.0,29.0
17/02/2024,0.00,-5.678611111111111,23.0,29.0
18/02/2024,0.00,-5.712777777777778,23.0,30.0
19/02/2024,0.00,-5.751888888888889,24.0,30.0
20/02/2024,0.00,-5.762055555555555,23.0,31.0
21/02/2024,0.00,-5.801333333333335,23.0,32.0
22/02/2024,,-5.836944444444445,24.0,33.0
23/02/2024,0.00,-5.8501111111111115,25.0,32.0
24/02/2024,0.00,-5.8886666666666665,26.0,31.0
25/02/2024,0.00,-5.937888888888889,25.0,30.0
26/02/2024,0.00,-5.949833333333332,26.0,29.0
27/02/2024,0.00,-6.007055555555556,25.0,29.0
28/02/2024,0.00,-6.049499999999999,24.0,30.0
29/02/2024,0.00,-6.085222222222222,22.0,30.0
01/03/2024,0.00,-6.110333333333333,23.0,30.0
02/03/2024,0.00,-6.132611111111111,23.0,31.0
03/03/2024,0.00,-6.133277777777777,24.0,31.0
04/03/2024,0.00,-6.159611111111112,24.0,32.0
05/03/2024,0.00,-6.188777777777777,23.0,31.0
06/03/2024,0.00,-6.181277777777777,23.0,32.0
07/03/2024,0.00,-6.213000000000001,24.0,33.0
08/03/2024,0.00,-6.283555555555556,23.0,33.0
09/03/2024,0.00,-6.313388888888889,24.0,32.0
10/03/2024,0.00,-6.326555555555554,25.0,32.0
11/03/2024,0.00,-6.327777777777777,25.0,31.0
12/03/2024,0.00,-6.310055555555556,24.0,33.0
13/03/2024,0.00,-6.308944444444443,24.0,32.0
14/03/2024,0.00,-6.426777777777779,24.0,33.0
15/03/2024,0.00,-6.388555555555556,24.0,33.0
16/03/2024,0.00,-6.391055555555557,25.0,33.0
17/03/2024,0.00,-6.400055555555557,25.0,31.0
18/03/2024,0.00,-6.431000000000001,25.0,32.0
19/03/2024,0.00,-6.4688888888888885,25.0,32.0
20/03/2024,0.00,-6.486611111111111,24.0,32.0
21/03/2024,0.00,-6.501166666666666,26.0,31.0
22/03/2024,0.00,-6.517444444444445,25.0,32.0
23/03/2024,0.00,-6.521777777777777,25.0,33.0
24/03/2024,0.00,-6.57238888888889,25.0,33.0
25/03/2024,0.00,-6.590888888888888,25.0,32.0
26/03/2024,0.00,-6.588833333333333,24.0,32.0
27/03/2024,0.00,-6.613722222222221,24.0,33.0
28/03/2024,0.00,-6.6291666666666655,24.0,34.0
29/03/2024,0.00,-6.642388888888891,25.0,34.0
30/03/2024,0.00,-7.186722222222222,25.0,33.0
31/03/2024,0.00,-7.318222222222222,25.0,34.0
01/04/2024,0.00,-7.412166666666666,26.0,34.0
02/04/2024,0.00,-7.214611111111111,25.0,35.0
03/04/2024,0.00,-6.791555555555556,26.0,36.0
04/04/2024,0.00,-6.720222222222223,26.0,35.0
05/04/2024,0.00,-6.761333333333333,25.0,35.0
06/04/2024,0.00,-6.9815000000000005,25.0,35.0
07/04/2024,0.00,-7.086333333333332,26.0,35.0
08/04/2024,0.00,-7.144222222222222,26.0,34.0
09/04/2024,0.00,-7.134333333333334,27.0,32.0
10/04/2024,0.00,-7.0472777777777775,26.0,32.0
11/04/2024,0.00,-7.5903888888888895,26.0,33.0
12/04/2024,0.00,-8.131944444444445,27.0,32.0
13/04/2024,0.00,-8.255888888888887,28.0,33.0
14/04/2024,0.00,-7.511666666666667,27.0,33.0
15/04/2024,0.00,-8.272444444444442,26.0,33.0
16/04/2024,0.00,-7.6402222222222225,26.0,34.0
17/04/2024,,-6.971388888888889,27.0,35.0
18/04/2024,0.00,-7.28161111111111,28.0,36.0
18/04/2024,0.00,-7.28161111111111,28.0,36.0
19/04/2024,0.00,-6.826944444444444,28.0,36.0
19/04/2024,0.00,-6.826944444444444,28.0,36.0
20/04/2024,0.00,-6.990666666666667,28.0,36.0
20/04/2024,0.00,-6.990666666666667,28.0,36.0
21/04/2024,0.00,-6.974444444444444,27.0,36.0
21/04/2024,0.00,-6.974444444444444,27.0,36.0
22/04/2024,0.00,-6.936666666666666,26.0,35.0
22/04/2024,0.00,-6.936666666666666,26.0,35.0
23/04/2024,0.00,-6.990111111111111,26.0,35.0
23/04/2024,0.00,-6.990111111111111,26.0,35.0
24/04/2024,0.00,-6.94338888888889,26.0,35.0
24/04/2024,0.00,-6.94338888888889,26.0,35.0
25/04/2024,0.00,-6.951944444444443,27.0,35.0
25/04/2024,0.00,-6.951944444444443,27.0,35.0
26/04/2024,0.00,-7.106888888888888,26.0,35.0
26/04/2024,0.00,-7.106888888888888,26.0,35.0
27/04/2024,0.00,-7.528722222222224,27.0,35.0
27/04/2024,0.00,-7.528722222222224,27.0,35.0
28/04/2024,0.00,-7.9430555555555555,27.0,36.0
28/04/2024,0.00,-7.9430555555555555,27.0,36.0
29/04/2024,0.00,-8.321111111111113,27.0,35.0
29/04/2024,0.00,-8.321111111111113,27.0,35.0
30/04/2024,0.00,-7.090333333333333,27.0,36.0
30/04/2024,0.00,-7.090333333333333,27.0,36.0
01/05/2024,0.80,-7.1271666666666675,28.0,38.0
01/05/2024,0.80,-7.1271666666666675,28.0,38.0
02/05/2024,0.20,-7.204777777777778,29.0,38.0
02/05/2024,0.20,-7.204777777777778,29.0,38.0
03/05/2024,0.00,-7.199222222222223,29.0,37.0
03/05/2024,0.00,-7.199222222222223,29.0,37.0
04/05/2024,0.00,-7.202999999999999,29.0,37.0
04/05/2024,0.00,-7.202999999999999,29.0,37.0
05/05/2024,0.00,-7.146444444444445,29.0,37.0
05/05/2024,0.00,-7.146444444444445,29.0,37.0
06/05/2024,0.00,-7.200722222222222,29.0,36.0
06/05/2024,0.00,-7.200722222222222,29.0,36.0
07/05/2024,0.00,-7.233555555555556,29.0,36.0
08/05/2024,0.40,-7.265611111111111,27.0,33.0
09/05/2024,0.00,-7.288500000000001,29.0,34.0
10/05/2024,0.00,-7.303888888888888,29.0,34.0
11/05/2024,0.00,-7.309166666666668,29.0,34.0
12/05/2024,2.20,-7.296388888888888,29.0,35.0
13/05/2024,0.00,-7.297111111111111,29.0,34.0
14/05/2024,0.00,-7.316555555555556,29.0,34.0
15/05/2024,0.00,,29.0,33.0
