Date,Rainfall,Groundwater,Min_Temp,Max_Temp,Cluster_Labels
2021-02-16,-0.23369421680727015,-0.9135735796087067,-2.046128807096372,-0.7631197569757571,0
2021-02-17,-0.23369421680727015,-0.9304275786796756,-1.6318059374583347,-1.063570916791044,0
2021-02-18,-0.23369421680727015,-0.9574119069794746,-1.2174830678202977,-1.063570916791044,0
2021-02-19,-0.18184530242233427,-0.9640459278903883,-0.8031601981822608,-1.3640220766063311,0
2021-02-20,0.1422104124835151,-0.9569188378577168,-0.8031601981822608,-1.3640220766063311,0
2021-02-21,-0.1948075310185682,-0.9648079438058308,-0.8031601981822608,-1.3640220766063311,0
2021-02-22,-0.23369421680727015,-0.9869960542849007,-0.8031601981822608,-1.3640220766063311,0
2021-02-23,-0.23369421680727015,-0.9904027136715852,-0.8031601981822608,-0.7631197569757571,0
2021-02-24,-0.23369421680727015,-1.0033121597684995,-0.8031601981822608,-0.7631197569757571,0
2021-02-25,-0.23369421680727015,-1.0047465426681563,-1.2174830678202977,-0.46266859716047004,0
2021-02-26,-0.23369421680727015,-1.0100806540762561,-1.6318059374583347,-0.162217437345183,0
2021-02-27,-0.23369421680727015,-1.0310136795181264,-1.2174830678202977,-0.162217437345183,0
2021-02-28,-0.23369421680727015,-1.0478228541234813,-1.6318059374583347,-0.46266859716047004,0
2021-03-01,-0.23369421680727015,-1.0523053006849097,-1.2174830678202977,-0.7631197569757571,0
2021-03-02,-0.23369421680727015,-1.0567877472463385,-1.2174830678202977,-0.46266859716047004,0
2021-03-03,-0.23369421680727015,-1.075838145132408,-1.2174830678202977,-0.46266859716047004,0
2021-03-04,-0.23369421680727015,-1.0699213156713232,-0.8031601981822608,-0.7631197569757571,0
2021-03-05,-0.23369421680727015,-1.1011639682044774,-1.2174830678202977,-0.7631197569757571,0
2021-03-06,-0.23369421680727015,-1.0891510114198504,-1.6318059374583347,-0.162217437345183,0
2021-03-07,-0.23369421680727015,-1.0801412938313786,-1.2174830678202977,-0.162217437345183,0
2021-03-08,-0.23369421680727015,-1.1116977176238345,-0.8031601981822608,-0.46266859716047004,0
2021-03-09,-0.23369421680727015,-1.118062791741062,-0.8031601981822608,-0.46266859716047004,0
2021-03-10,-0.23369421680727015,-1.1106219304490907,-0.8031601981822608,-0.46266859716047004,0
2021-03-11,-0.23369421680727015,-1.1249657594456612,-1.2174830678202977,-0.46266859716047004,0
2021-03-12,-0.23369421680727015,-1.1190041055189615,-0.8031601981822608,-0.46266859716047004,0
2021-03-13,-0.23369421680727015,-1.1164042865133335,-0.3888373285442238,-0.46266859716047004,0
2021-03-14,-0.23369421680727015,-1.0933196867219772,-0.3888373285442238,-0.46266859716047004,0
2021-03-15,-0.23369421680727015,-1.3849476600084984,-0.8031601981822608,-0.162217437345183,0
2021-03-16,-0.23369421680727015,-1.3848131866116558,-0.8031601981822608,-0.46266859716047004,0
2021-03-17,-0.23369421680727015,-1.3923436968348561,-0.3888373285442238,-0.46266859716047004,0
2021-03-18,-0.23369421680727015,-1.4921229572922476,-0.8031601981822608,-0.46266859716047004,0
2021-03-19,-0.23369421680727015,-1.5399506621026873,-0.8031601981822608,-0.7631197569757571,0
2021-03-20,-0.23369421680727015,-1.5442089863360433,-1.2174830678202977,-0.46266859716047004,0
2021-03-21,-0.23369421680727015,-1.5339441837103729,-0.8031601981822608,-0.162217437345183,0
2021-03-22,-0.23369421680727015,-1.5267722692120873,-0.3888373285442238,-0.162217437345183,0
2021-03-23,-0.23369421680727015,-1.538157683478115,-0.3888373285442238,-0.46266859716047004,0
2021-03-24,-0.23369421680727015,-1.5733000645197126,-0.3888373285442238,-0.162217437345183,0
2021-03-25,-0.23369421680727015,-1.584102760732755,-0.3888373285442238,-0.162217437345183,0
2021-03-26,-0.23369421680727015,-1.586343984013468,-0.3888373285442238,-0.162217437345183,0
2021-03-27,-0.23369421680727015,-1.6137317325037954,0.025485541093813204,0.138233722470104,0
2021-03-28,-0.23369421680727015,-1.5992534301103818,-0.8031601981822608,0.138233722470104,0
2021-03-29,-0.23369421680727015,-1.6216656629175235,-0.3888373285442238,0.438684882285391,0
2021-03-30,-0.23369421680727015,-1.6308546783684512,-0.3888373285442238,1.0395872019159649,0
2021-03-31,-0.23369421680727015,-1.641074656528507,0.4398084107318502,1.640489521546539,0
2021-04-01,-0.23369421680727015,-1.6557322567843777,0.8541312803698872,1.940940681361826,0
2021-04-02,-0.23369421680727015,-1.6598561076208913,0.8541312803698872,1.940940681361826,0
2021-04-03,-0.23369421680727015,-1.685764648745946,0.025485541093813204,1.0395872019159649,0
2021-04-04,-0.23369421680727015,-1.6856749998147174,0.025485541093813204,0.739136042100678,0
2021-04-05,-0.23369421680727015,-1.6763515109669478,-0.3888373285442238,0.138233722470104,0
2021-04-06,-0.23369421680727015,-1.6737068674957052,-0.3888373285442238,-0.162217437345183,0
2021-04-07,-0.23369421680727015,-1.6812822021845182,-0.3888373285442238,-0.162217437345183,0
2021-04-08,-0.23369421680727015,-1.6891713081326323,-0.3888373285442238,0.138233722470104,0
2021-04-09,-0.23369421680727015,-1.7168280034166445,-0.8031601981822608,0.138233722470104,0
2021-04-10,-0.23369421680727015,-1.7409435659171275,-0.3888373285442238,-0.162217437345183,0
2021-04-11,-0.23369421680727015,-1.7457846082034714,-0.3888373285442238,-0.162217437345183,0
2021-04-12,-0.23369421680727015,-1.7543460811357987,0.4398084107318502,-0.162217437345183,0
2021-04-13,-0.23369421680727015,-1.766672809179727,0.4398084107318502,0.138233722470104,0
2021-04-14,0.1422104124835151,-1.7400919010704572,0.8541312803698872,0.138233722470104,0
2021-04-15,0.038512583713643335,-1.7094319665902873,0.025485541093813204,-0.46266859716047004,0
2021-04-16,-0.23369421680727015,-1.709521615521516,0.025485541093813204,0.438684882285391,0
2021-04-17,-0.23369421680727015,-1.7148109024640013,0.8541312803698872,0.739136042100678,0
2021-04-18,-0.23369421680727015,-1.719786418147187,0.8541312803698872,0.739136042100678,0
2021-04-19,-0.23369421680727015,-1.7240895668461582,0.8541312803698872,0.739136042100678,0
2021-04-20,-0.23369421680727015,-1.739105762826943,0.8541312803698872,0.739136042100678,0
2021-04-21,-0.23369421680727015,-1.7426468956104701,0.8541312803698872,0.438684882285391,0
2021-04-22,-0.23369421680727015,-1.7569459001414274,0.8541312803698872,0.438684882285391,0
2021-04-23,-0.23369421680727015,-1.7651039528832257,0.8541312803698872,0.438684882285391,0
2021-04-24,-0.23369421680727015,-1.7982740574377958,0.8541312803698872,0.438684882285391,0
2021-04-25,-0.23369421680727015,-1.7874713612247541,0.025485541093813204,0.438684882285391,0
2021-04-26,-0.23369421680727015,-1.8347611724478206,0.025485541093813204,0.438684882285391,0
2021-04-27,-0.23369421680727015,-1.8036978177771223,0.4398084107318502,0.739136042100678,0
2021-04-28,-0.23369421680727015,-1.7956294139665525,0.025485541093813204,0.739136042100678,0
2021-04-29,-0.23369421680727015,-1.8190726094828222,1.2684541500079243,0.438684882285391,0
2021-04-30,-0.23369421680727015,-1.835388714966421,0.8541312803698872,0.438684882285391,0
2021-05-01,-0.23369421680727015,-1.8357921351569493,0.025485541093813204,0.438684882285391,0
2021-05-02,-0.23369421680727015,-1.8195208541389638,0.025485541093813204,0.138233722470104,0
2021-05-03,-0.23369421680727015,-1.8519737672437049,0.8541312803698872,0.138233722470104,0
2021-05-04,-0.23369421680727015,-1.8451604484703341,0.8541312803698872,0.438684882285391,0
2021-05-05,-0.23369421680727015,-1.8618799741444623,0.8541312803698872,0.438684882285391,0
2021-05-06,-0.23369421680727015,-1.8567699850644346,0.8541312803698872,0.438684882285391,0
2021-05-07,-0.1948075310185682,-1.861611027350776,0.8541312803698872,0.438684882285391,0
2021-05-08,-0.23369421680727015,-1.8699932024206467,0.8541312803698872,0.138233722470104,0
2021-05-09,-0.23369421680727015,-1.8531392033496765,0.8541312803698872,0.438684882285391,0
2021-05-10,-0.23369421680727015,-1.8532288522809057,0.8541312803698872,0.438684882285391,0
2021-05-11,-0.23369421680727015,-1.8350301192415062,1.2684541500079243,0.739136042100678,0
2021-05-12,-0.23369421680727015,-1.8317131087860496,1.2684541500079243,0.739136042100678,0
2021-05-13,-0.23369421680727015,-1.858069894567249,1.2684541500079243,0.739136042100678,0
2021-05-14,-0.23369421680727015,-1.8723240746325898,0.8541312803698872,0.438684882285391,0
2021-05-15,-0.23369421680727015,-1.873220563944874,0.8541312803698872,0.739136042100678,0
2021-05-16,-0.23369421680727015,-1.876268627606646,1.2684541500079243,0.438684882285391,0
2021-05-17,-0.23369421680727015,-1.884426680348445,1.2684541500079243,0.739136042100678,0
2021-05-18,-0.23369421680727015,-1.9309096511904558,1.2684541500079243,0.438684882285391,0
2021-05-19,-0.23369421680727015,-1.9040597962875017,1.2684541500079243,0.438684882285391,0
2021-05-20,0.7903218422952138,-1.9033426048376731,0.8541312803698872,0.438684882285391,0
2021-05-21,-0.12999638803739835,-1.879675286993331,0.8541312803698872,0.739136042100678,0
2021-05-22,-0.23369421680727015,-1.8671244366213329,0.8541312803698872,0.438684882285391,0
2021-05-22,-0.23369421680727015,-1.8671244366213329,0.8541312803698872,0.438684882285391,0
2021-05-23,-0.23369421680727015,-1.8746997713101472,1.2684541500079243,0.739136042100678,0
2021-05-23,-0.23369421680727015,-1.8746997713101472,1.2684541500079243,0.739136042100678,0
2021-05-24,-0.23369421680727015,-1.8622833943349903,1.2684541500079243,0.739136042100678,0
2021-05-25,-0.23369421680727015,-1.8581147190328617,1.2684541500079243,0.739136042100678,0
2021-05-26,-0.23369421680727015,-1.8695001332988899,1.2684541500079243,1.340038361731252,0
2021-05-27,-0.23369421680727015,-1.8979188444983448,1.2684541500079243,1.0395872019159649,0
2021-05-28,-0.23369421680727015,-1.9183588008184576,1.6827770196459613,1.340038361731252,0
2021-05-29,-0.23369421680727015,-1.9177760827654722,1.2684541500079243,1.340038361731252,0
2021-05-30,-0.23369421680727015,-1.9140556521194863,1.6827770196459613,1.340038361731252,0
2021-05-31,-0.23369421680727015,-1.911859253304387,1.6827770196459613,1.340038361731252,0
2021-06-01,-0.23369421680727015,-1.917103715781256,1.6827770196459613,0.739136042100678,0
2021-06-01,-0.23369421680727015,-1.917103715781256,1.6827770196459613,0.739136042100678,0
2021-06-02,-0.23369421680727015,-1.9123523224261438,1.6827770196459613,0.438684882285391,0
2021-06-02,-0.23369421680727015,-1.9123523224261438,1.6827770196459613,0.438684882285391,0
2021-06-03,-0.23369421680727015,-1.941129629350513,0.8541312803698872,0.438684882285391,0
2021-06-03,-0.23369421680727015,-1.941129629350513,0.8541312803698872,0.438684882285391,0
2021-06-04,-0.23369421680727015,-1.9369609540483836,0.025485541093813204,0.138233722470104,0
2021-06-04,-0.23369421680727015,-1.9369609540483836,0.025485541093813204,0.138233722470104,0
2021-06-05,-0.23369421680727015,-1.9395607730540116,0.8541312803698872,0.138233722470104,0
2021-06-05,-0.23369421680727015,-1.9395607730540116,0.8541312803698872,0.138233722470104,0
2021-06-06,-0.23369421680727015,-1.941981294197185,0.4398084107318502,0.739136042100678,0
2021-06-07,0.025550355117409346,-1.967755361925396,0.8541312803698872,0.739136042100678,0
2021-06-08,-0.2077697596148022,-1.948794612970554,0.8541312803698872,0.739136042100678,0
2021-06-09,-0.23369421680727015,-1.9587904688025404,1.2684541500079243,0.739136042100678,0
2021-06-10,-0.23369421680727015,-1.9619730058611533,0.8541312803698872,0.438684882285391,0
2021-06-11,-0.23369421680727015,-1.9705793032590968,0.4398084107318502,0.138233722470104,0
2021-06-12,-0.16888307382610027,-1.9741204360426239,0.025485541093813204,0.739136042100678,0
2021-06-13,-0.22073198821103615,-1.994112147706594,0.025485541093813204,0.438684882285391,0
2021-06-14,-0.23369421680727015,-2.0091283436873786,0.8541312803698872,0.138233722470104,0
2021-06-15,-0.23369421680727015,-2.013341843455122,1.2684541500079243,0.739136042100678,0
2021-06-16,-0.23369421680727015,-2.0169278007042633,1.2684541500079243,1.0395872019159649,0
2021-06-17,-0.23369421680727015,-2.0580318356725606,1.2684541500079243,0.739136042100678,0
2021-06-18,-0.23369421680727015,-2.067982867038932,1.2684541500079243,0.739136042100678,0
2021-06-19,-0.2077697596148022,-2.0775753026803874,1.2684541500079243,0.739136042100678,0
2021-06-20,-0.22073198821103615,-2.0737652231031727,1.2684541500079243,1.0395872019159649,0
2021-06-21,-0.23369421680727015,-2.0935776369046866,0.4398084107318502,0.739136042100678,0
2021-06-22,-0.23369421680727015,-2.0983738547254136,1.6827770196459613,0.739136042100678,0
2021-06-23,-0.23369421680727015,-2.128451071152599,0.4398084107318502,0.138233722470104,0
2021-06-24,0.27183269844585484,-2.1020942853713995,0.4398084107318502,-0.162217437345183,0
2021-06-25,-0.22073198821103615,-2.112941806050057,1.2684541500079243,1.0395872019159649,0
2021-06-26,-0.23369421680727015,-2.120382667342027,0.8541312803698872,0.739136042100678,0
2021-06-27,-0.22073198821103615,-2.119217231236056,0.025485541093813204,-0.162217437345183,0
2021-06-28,2.086544701918611,-2.046377474612847,-0.3888373285442238,0.138233722470104,2
2021-06-29,-0.18184530242233427,-2.0520701817458615,0.025485541093813204,0.138233722470104,0
2021-06-30,-0.23369421680727015,-2.0844334459193727,0.025485541093813204,0.138233722470104,0
2021-07-01,-0.23369421680727015,-2.07246531360036,-0.3888373285442238,-0.162217437345183,0
2021-07-02,-0.05222301645999451,-2.081654329051288,-0.3888373285442238,-0.162217437345183,0
2021-07-03,-0.2077697596148022,-2.082012924776201,0.025485541093813204,-0.46266859716047004,0
2021-07-04,-0.22073198821103615,-2.096491227169614,0.8541312803698872,-0.46266859716047004,0
2021-07-05,-0.23369421680727015,-2.0943396528201284,0.025485541093813204,0.138233722470104,0
2021-07-06,-0.23369421680727015,-2.1070249765889724,-0.3888373285442238,0.438684882285391,0
2021-07-07,-0.23369421680727015,-2.1226238906227413,0.025485541093813204,0.438684882285391,0
2021-07-08,0.5958884133517043,-2.1363401771007116,0.4398084107318502,0.138233722470104,0
2021-07-09,0.3236816128307907,-2.0916501848832723,0.4398084107318502,-0.162217437345183,0
2021-07-10,-0.18184530242233427,-2.0682518138326165,0.025485541093813204,-1.063570916791044,0
2021-07-11,-0.11703415944116437,-2.0578525378101027,0.4398084107318502,-0.7631197569757571,0
2021-07-12,-0.14295861663363232,-2.045705107628634,0.4398084107318502,-0.7631197569757571,0
2021-07-13,-0.18184530242233427,-2.0556561389950043,0.4398084107318502,-0.162217437345183,0
2021-07-14,-0.1040719308449304,-2.0663243618112026,0.025485541093813204,0.138233722470104,0
2021-07-15,-0.14295861663363232,-2.0388917888552616,0.4398084107318502,-0.162217437345183,0
2021-07-16,2.9939007036549894,-2.0456602831630195,0.4398084107318502,-0.7631197569757571,3
2021-07-17,4.290123563278386,-1.9210930932209282,0.4398084107318502,-0.162217437345183,4
2021-07-18,0.05147481230987732,-1.7726792875720396,0.4398084107318502,-0.162217437345183,0
2021-07-19,0.9458685854500215,-1.7331441089002422,0.4398084107318502,0.438684882285391,0
2021-07-20,0.1422104124835151,-1.668552053950063,1.2684541500079243,0.739136042100678,0
2021-07-21,-0.1040719308449304,-1.6491430603390782,0.8541312803698872,0.438684882285391,0
2021-07-22,-0.22073198821103615,-1.6190210194462802,0.4398084107318502,-0.7631197569757571,0
2021-07-23,-0.23369421680727015,-1.6180348812027667,0.4398084107318502,-0.162217437345183,0
2021-07-24,-0.23369421680727015,-1.6254757424947368,0.4398084107318502,0.438684882285391,0
2021-07-25,-0.22073198821103615,-1.6206347002083947,1.2684541500079243,0.739136042100678,0
2021-07-26,0.9199441282575537,-1.6470363104552068,0.8541312803698872,0.739136042100678,0
2021-07-27,0.025550355117409346,-1.5886748562254112,0.8541312803698872,0.739136042100678,0
2021-07-28,-0.23369421680727015,-1.5910505529029675,0.8541312803698872,1.0395872019159649,0
2021-07-29,-0.23369421680727015,-1.6070528871272678,0.8541312803698872,1.0395872019159649,0
2021-07-30,-0.23369421680727015,-1.6064253446086674,1.2684541500079243,1.0395872019159649,0
2021-07-31,-0.1948075310185682,-1.6002843928195092,0.4398084107318502,1.0395872019159649,0
2021-08-01,-0.09110970224869641,-1.5777825110811403,0.4398084107318502,0.739136042100678,0
2021-08-02,-0.22073198821103615,-1.5859405638229405,1.2684541500079243,0.739136042100678,0
2021-08-03,-0.23369421680727015,-1.6194244396368096,0.8541312803698872,0.739136042100678,0
2021-08-04,-0.23369421680727015,-1.6074563073177948,1.2684541500079243,0.739136042100678,0
2021-08-05,-0.23369421680727015,-1.6125662963978242,1.2684541500079243,0.739136042100678,0
2021-08-06,-0.23369421680727015,-1.6339027420302221,0.8541312803698872,0.739136042100678,0
2021-08-07,-0.23369421680727015,-1.6457364009523932,0.4398084107318502,0.739136042100678,0
2021-08-08,-0.23369421680727015,-1.6623662776952914,1.2684541500079243,0.438684882285391,0
2021-08-09,-0.23369421680727015,-1.6631282936107343,1.2684541500079243,0.438684882285391,0
2021-08-10,-0.03926078786376053,-1.677516947072919,0.8541312803698872,0.739136042100678,0
2021-08-11,0.09036149809857921,-1.6797581703536322,0.8541312803698872,0.739136042100678,0
2021-08-12,-0.14295861663363232,-1.6897988506512327,0.4398084107318502,-0.46266859716047004,0
2021-08-13,-0.2077697596148022,-1.6951329620593303,-0.3888373285442238,-0.7631197569757571,0
2021-08-14,-0.23369421680727015,-1.6824476382904894,-0.3888373285442238,-0.7631197569757571,0
2021-08-15,-0.23369421680727015,-1.685450877486647,-0.3888373285442238,-0.7631197569757571,0
2021-08-16,-0.1559208452298663,-1.6915470048101886,0.8541312803698872,-0.46266859716047004,0
2021-08-17,0.9977174998349574,-1.6564942726998202,0.8541312803698872,0.438684882285391,0
2021-08-18,-0.14295861663363232,-1.639998869353765,1.2684541500079243,0.438684882285391,0
2021-08-19,-0.22073198821103615,-1.6525048952601493,0.8541312803698872,-0.162217437345183,0
2021-08-20,-0.2077697596148022,-1.6530427888475212,0.8541312803698872,-0.162217437345183,0
2021-08-21,3.849407791006432,-1.5390541727904,-0.3888373285442238,-1.063570916791044,5
2021-08-22,-0.23369421680727015,-1.4603424111717205,-0.8031601981822608,-0.7631197569757571,0
2021-08-23,-0.23369421680727015,-1.4282929182575108,0.4398084107318502,-0.162217437345183,0
2021-08-24,-0.23369421680727015,-1.4308927372631384,0.025485541093813204,-0.162217437345183,0
2021-08-25,1.4773199578956144,-1.377103378526,0.025485541093813204,0.138233722470104,0
2021-08-26,-0.09110970224869641,-1.383647750505684,0.025485541093813204,0.438684882285391,0
2021-08-27,0.6606995563328741,-1.3610562198360858,0.4398084107318502,0.438684882285391,0
2021-08-28,2.955014017866288,-1.3303514608903038,0.025485541093813204,-0.7631197569757571,3
2021-08-29,0.36256829861949263,-1.1880786070305709,0.4398084107318502,-0.162217437345183,0
2021-08-30,-0.16888307382610027,-1.184223702987743,0.4398084107318502,-0.162217437345183,0
2021-08-31,-0.22073198821103615,-1.1968193778253557,0.4398084107318502,0.138233722470104,0
2021-09-01,-0.23369421680727015,-1.1848960699719575,-0.3888373285442238,-0.162217437345183,0
2021-09-02,-0.23369421680727015,-1.1712246079596007,0.025485541093813204,-0.46266859716047004,0
2021-09-03,-0.23369421680727015,-1.202870680683284,-0.8031601981822608,-0.46266859716047004,0
2021-09-04,-0.03926078786376053,-1.19466780347587,-0.3888373285442238,-1.664473236421618,0
2021-09-05,-0.22073198821103615,-1.1965504310316701,-0.8031601981822608,-0.7631197569757571,0
2021-09-06,1.1532642429897653,-1.2014362977836266,0.025485541093813204,-0.46266859716047004,0
2021-09-07,-0.23369421680727015,-1.1646802359799162,0.4398084107318502,0.138233722470104,0
2021-09-08,-0.23369421680727015,-1.1538327153012589,0.4398084107318502,0.438684882285391,0
2021-09-09,-0.23369421680727015,-1.18933369206777,0.4398084107318502,0.739136042100678,0
2021-09-10,-0.23369421680727015,-1.160466736212173,0.8541312803698872,0.438684882285391,0
2021-09-11,-0.23369421680727015,-1.1941747343541125,0.8541312803698872,0.739136042100678,0
2021-09-12,-0.23369421680727015,-1.1837306338659856,0.8541312803698872,0.438684882285391,0
2021-09-13,-0.23369421680727015,-1.2037671699955692,0.4398084107318502,0.739136042100678,0
2021-09-14,-0.23369421680727015,-1.213001009912112,0.8541312803698872,0.438684882285391,0
2021-09-15,-0.22073198821103615,-1.2557635501081368,0.8541312803698872,0.438684882285391,0
2021-09-16,-0.18184530242233427,-1.2417334923708665,0.8541312803698872,0.438684882285391,0
2021-09-17,-0.2077697596148022,-1.2736036874226209,0.4398084107318502,0.138233722470104,0
2021-09-18,-0.11703415944116437,-1.2697487833797925,0.4398084107318502,0.138233722470104,0
2021-09-19,-0.1948075310185682,-1.27369333635385,0.4398084107318502,0.138233722470104,0
2021-09-20,-0.23369421680727015,-1.2798791126086204,0.4398084107318502,0.438684882285391,0
2021-09-21,-0.23369421680727015,-1.2984364413729341,0.8541312803698872,0.739136042100678,0
2021-09-22,4.704914878357874,-1.122186642577576,0.4398084107318502,0.438684882285391,6
2021-09-23,-0.23369421680727015,-1.0968159950398926,0.4398084107318502,0.138233722470104,0
2021-09-24,-0.23369421680727015,-1.108918600755748,0.8541312803698872,0.138233722470104,0
2021-09-25,-0.23369421680727015,-1.0927817931346064,0.8541312803698872,0.138233722470104,0
2021-09-26,-0.23369421680727015,-1.0914370591661782,0.4398084107318502,-0.162217437345183,0
2021-09-27,-0.23369421680727015,-1.0962781014525207,0.4398084107318502,0.438684882285391,0
2021-09-28,-0.23369421680727015,-1.1194075257094902,0.4398084107318502,0.438684882285391,0
2021-09-29,-0.23369421680727015,-1.1217832223870468,0.4398084107318502,0.438684882285391,0
2021-09-30,0.1551726410797491,-1.1174352492224633,0.4398084107318502,-0.162217437345183,0
2021-10-01,-0.23369421680727015,-1.1396681841671459,0.025485541093813204,0.138233722470104,0
2021-10-02,-0.16888307382610027,-1.1267139136046178,0.025485541093813204,-0.162217437345183,0
2021-10-03,-0.12999638803739835,-1.1203040150217765,0.4398084107318502,-0.162217437345183,0
2021-10-04,-0.23369421680727015,-1.1282827699011178,0.025485541093813204,-0.162217437345183,0
2021-10-05,2.0606202447261435,-1.090002676266522,0.025485541093813204,-0.7631197569757571,0
2021-10-06,0.09036149809857921,-1.0538293325157957,0.025485541093813204,-0.162217437345183,0
2021-10-07,0.16813486967598307,-1.0691592997558803,0.025485541093813204,0.138233722470104,0
2021-10-08,-0.18184530242233427,-1.0499744284729673,0.025485541093813204,-0.7631197569757571,0
2021-10-09,-0.14295861663363232,-1.047419433932953,-0.3888373285442238,-0.7631197569757571,0
2021-10-10,-0.2077697596148022,-1.0189558982678837,0.025485541093813204,-0.162217437345183,0
2021-10-11,-0.23369421680727015,-1.0349134080265676,-0.3888373285442238,-0.46266859716047004,0
2021-10-12,-0.23369421680727015,-1.037916647222725,-0.3888373285442238,-0.162217437345183,0
2021-10-13,1.218075385970935,-1.036123668598154,0.025485541093813204,-0.162217437345183,0
2021-10-14,-0.23369421680727015,-1.0170732707120835,0.025485541093813204,0.138233722470104,0
2021-10-15,-0.23369421680727015,-1.0089152179702845,0.4398084107318502,0.438684882285391,0
2021-10-16,-0.23369421680727015,-0.9960505963389853,0.025485541093813204,-0.46266859716047004,0
2021-10-17,-0.1040719308449304,-1.0188662493366551,0.025485541093813204,-0.162217437345183,0
